Τίτλος,Όμοιοι Τίτλοι
Διακίνηση Φαρμάκων Υψηλού Κόστους μέσω Φαρμακείων ΕΟΠΥΥ,Διακίνηση Φαρμάκων Υψηλού Κόστους μέσω Ιδιωτικών Φαρμακείων
Διακίνηση γενικού υλικού,Καταδίκη γενικού υλικού και σφραγίδων
Διακοπή αναβολής στράτευσης λόγω σπουδών σε ανώτερη / ανώτατη σχολή για κύριες / μεταπτυχιακές / διδακτορικές σπουδές,Αναβολή κατάταξης στράτευσης λόγω σπουδών σε ανώτερη / ανώτατη σχολή για κύριες / μεταπτυχιακές σπουδές
Διακοπή λειτουργίας ή αλλαγή στοιχείων εκμετάλλευσης αιγοπροβάτων,Έναρξη εκμετάλλευσης αιγοπροβάτων
Διανυσματικό αρχείο κτηματογραφικού διαγράμματος,Απόσπασμα κτηματολογικού διαγράμματος
"Διαπίστωση παύσης ισχύος άδειας εγκατάστασης γραφείου/υποκαταστήματος ναυτιλιακής εταιρείας - ν. 27/75, αρ. 25","Αλλαγή εκπροσώπου γραφείου/υποκαταστήματος ναυτιλιακής εταιρείας - ν. 27/75, αρ. 25
Ανάκληση απόφασης εγκατάστασης γραφείου ή υποκαταστήματος ναυτιλιακών επιχειρήσεων - ν. 27/75, αρ. 25
Ενημέρωση έναρξης λειτουργίας δραστηριότητας γραφείου/υποκαταστήματος ναυτιλιακής εταιρείας - ν. 27/75, αρ. 25
Τροποποίηση όρων εγκατάστασης γραφείου/υποκαταστήματος ναυτιλιακής εταιρείας - ν. 27/75, αρ. 25
Υποβολή ετησίων στοιχείων δραστηριότητας γραφείου/υποκαταστήματος ναυτιλιακής εταιρείας - ν. 27/75, αρ. 25"
Διασυνοριακά - Αναγγελία Έναρξης Άσκησης της Δραστηριότητας του Ενεργειακού Επιθεωρητή,Αναγγελία έναρξης άσκησης δραστηριότητας Ενεργειακού Επιθεωρητή
Διασυνοριακή Άσκηση Επαγγέλματος Χημικού Ναυτιλίας,Αναγγελία Έναρξης Άσκησης Επαγγέλματος Χημικού Ναυτιλίας
Διασυνοριακή Παροχή Υπηρεσιών Εργαστηρίων Αισθητικής στην Ελληνική Επικράτεια,"Διασυνοριακή Παροχή Υπηρεσιών Εργαστηρίων Φυσικοθεραπείας
Διασυνοριακή Παροχή Υπηρεσιών Μεσιτείας Ακινήτων στην Ελληνική Επικράτεια.
Διασυνοριακή Παροχή Υπηρεσιών Οδοντοτεχνικών Εργαστηρίων στην Ελληνική Επικράτεια"
Διασυνοριακή Παροχή Υπηρεσιών Εργαστηρίων Φυσικοθεραπείας,Διασυνοριακή Παροχή Υπηρεσιών Εργαστηρίων Αισθητικής στην Ελληνική Επικράτεια
Διασυνοριακή Παροχή Υπηρεσιών Μεσιτείας Ακινήτων στην Ελληνική Επικράτεια.,Διασυνοριακή Παροχή Υπηρεσιών Εργαστηρίων Αισθητικής στην Ελληνική Επικράτεια
Διασυνοριακή Παροχή Υπηρεσιών Οδοντοτεχνικών Εργαστηρίων στην Ελληνική Επικράτεια,Διασυνοριακή Παροχή Υπηρεσιών Εργαστηρίων Αισθητικής στην Ελληνική Επικράτεια
"Διασυνοριακή Παροχή Υπηρεσιών για Τους Ασκούντες το Επάγγελμα των Αργυραμοιβών, Παλαιοπωλών, Ενεχυροδανειστών",Διασυνοριακή Παροχή Υπηρεσιών για τους Ασκούντες το Επάγγελμα των Κατασκευαστών Κλειδιών και Επισκευαστών Κλειδαριών και Συναφή Θέματα
Διασυνοριακή Παροχή Υπηρεσιών για τους Ασκούντες το Επάγγελμα των Κατασκευαστών Κλειδιών και Επισκευαστών Κλειδαριών και Συναφή Θέματα,"Διασυνοριακή Παροχή Υπηρεσιών για Τους Ασκούντες το Επάγγελμα των Αργυραμοιβών, Παλαιοπωλών, Ενεχυροδανειστών"
Διαχείριση Εγγράφων Διεύθυνσης Οικονομικής Αστυνομίας,Εκπόνηση Ετήσιας Έκθεσης της Διεύθυνσης Οικονομικής Αστυνομίας
Διαχείριση Καταγγελιών Πολιτών,"Διαχείριση καταγγελιών καταναλωτών
Σύστημα Διαχείρισης Καταγγελιών Βιομηχανικών Προϊόντων και Εγκαταστάσεων Αρμοδιότητας της Γενικής Γραμματείας Βιομηχανίας"
Διαχείριση αιτήσεων εγγραφής σε Νηπιαγωγεία,Εγγραφή σε Νηπιαγωγείο
Διαχείριση καταγγελιών καταναλωτών,Διαχείριση Καταγγελιών Πολιτών
Διαχείριση προγραμμάτων για Οργανώσεις Ελαιοκομικών Φορέων (ΟΕΦ),Προγράμματα εργασίας Οργανώσεων Ελαιουργικών Φορέων (ΟΕΦ)
Διενέργεια Ελέγχων για την Εποπτεία Βιομηχανικών Προϊόντων που υπάγονται στην τεχνική ενωσιακή και εθνική νομοθεσία του Παρ. Ι του ν.4712/2020,Διενέργεια Ελέγχων για την Εποπτεία της Αγοράς για τα Βιομηχανικά Προϊόντα που Υπάγονται στη Γενική Ασφάλεια
Διενέργεια Ελέγχων για την Εποπτεία της Αγοράς για τα Βιομηχανικά Προϊόντα που Υπάγονται στη Γενική Ασφάλεια,Διενέργεια Ελέγχων για την Εποπτεία Βιομηχανικών Προϊόντων που υπάγονται στην τεχνική ενωσιακή και εθνική νομοθεσία του Παρ. Ι του ν.4712/2020
Δικαιούχοι Κοινωνικού Παντοπωλείου,Παραμονή στους δικαιούχους του Κοινωνικού Παντοπωλείου
Δικτυακή εκπαιδευτική πύλη,Ψηφιακή εκπαιδευτική πλατφόρμα για μαθητές και εκπαιδευτικούς (e-me)
"Διόρθωση κτηματολογικών στοιχείων, παραχωρητηρίων και αποφάσεων Επιτροπών Απαλλοτριώσεων (άρθ. 12 ν. 4061/2012)","Ανάρτηση κτηματολογικών στοιχείων
Προανάρτηση κτηματολογικών στοιχείων"
Διόρθωση κτηματολογικών στοιχείων / παραχωρητηρίου / απόφασης επιτροπής απαλλοτριώσεων αγροτικού ακίνητου,"Ανάρτηση κτηματολογικών στοιχείων
Προανάρτηση κτηματολογικών στοιχείων"
Δωρεάν έλεγχος για τον Covid-19,Δωρεάν έλεγχος για τον Covid-19 για εκπαιδευτικούς και μαθητές 16 ετών και άνω
Δωρεάν έλεγχος για τον Covid-19 για εκπαιδευτικούς και μαθητές 16 ετών και άνω,Δωρεάν έλεγχος για τον Covid-19
Εγγραφή Μέλους στο Μητρώο Λογιστών του Ο.Ε.Ε. - Αναγγελία Έναρξης Άσκησης του Επαγγέλματος του Λογιστή Φοροτεχνικού Β’ Τάξης,"Αναγγελία Άσκησης του Επαγγέλματος του Ξεναγού
Αναγγελία Έναρξης Άσκησης Επαγγέλματος Ραδιοτεχνίτη
Αναγγελία Έναρξης Άσκησης Επαγγέλματος Χημικού Ναυτιλίας"
